Order ID,Quantity,Unit Price,Sales,Discount,Shipping Cost
CA-2014-KM637523-41804,4,49.2,196.8,0.0,19.24
CA-2014-KN16705140-41843,5,17.24,86.19999999999999,0.0,14.57
CA-2014-KT16465140-41744,8,244.128,976.512,0.4,178.0
CA-2014-KT16465140-41978,1,104.85,104.85,0.0,7.7
CA-2014-KT16480140-41893,10,204.17800000000003,1020.8900000000001,0.5,141.08
CA-2014-KW16435140-41942,5,13.4,67.0,0.0,6.84
CA-2014-LA16780140-41648,14,111.982,727.878,0.2,50.540000000000006
CA-2014-LA16780140-41787,11,853.87,3963.57,0.0,453.14000000000004
CA-2014-LA16780140-41900,5,200.69,547.33,0.0,23.21
CA-2014-LA16780140-41907,7,29.32,83.66,0.0,8.23
CA-2014-LA16780140-41968,4,51.94,207.76,0.0,38.57
CA-2014-LA16780140-41997,20,297.31600000000003,921.024,1.4,74.02
CA-2014-LB16735140-41846,6,3.58,21.48,0.0,4.35
CA-2014-LB16795140-41884,1,12.78,12.78,0.0,1.35
CA-2014-LB16795140-41955,5,228.79200000000003,681.4320000000001,0.8999999999999999,51.76
CA-2014-LC16870140-41699,7,15.872,111.104,0.2,10.68
CA-2014-LC16870140-41705,14,106.008,309.082,2.7,20.41
CA-2014-LC16870140-41864,1,6.48,6.48,0.0,1.36
CA-2014-LC16885140-41808,7,209.568,749.488,0.4,195.42000000000002
CA-2014-LC16885140-41926,33,86.46199999999999,256.196,0.2,17.259999999999998
CA-2014-LC16885140-41996,2,12.792000000000002,25.584000000000003,0.2,2.59
CA-2014-LC16930140-41781,10,239.64,2396.4,0.2,192.24
CA-2014-LC16930140-41856,8,162.104,335.12,0.6000000000000001,4.18
CA-2014-LC16930140-41878,8,250.77799999999996,1184.6999999999998,0.5,119.83999999999999
CA-2014-LC16930140-41894,8,11.424000000000003,33.21600000000001,0.6000000000000001,3.86
CA-2014-LC16960140-41933,5,12.22,61.1,0.0,5.15
CA-2014-LC17050140-41673,4,216.6,866.4,0.0,107.39
CA-2014-LC17140140-41738,7,45.64,97.96,0.0,12.29
CA-2014-LC17140140-41816,4,58.979,117.958,0.8999999999999999,12.26
CA-2014-LC17140140-41997,9,190.92,859.14,0.0,101.97999999999999
CA-2014-LD16855140-41817,3,1.768,5.304,0.2,1.4
CA-2014-LD17005140-41783,3,12.35,37.05,0.0,2.38
CA-2014-LD17005140-41951,2,28.792,57.584,0.2,6.07
CA-2014-LD17005140-41955,2,128.99,257.98,0.0,24.97
CA-2014-LE16810140-41779,2,320.98,641.96,0.0,35.97
CA-2014-LF17185140-41933,3,2.384,7.151999999999999,0.2,1.72
CA-2014-LH16900140-41811,5,25.9,66.8,0.0,4.01
CA-2014-LH16900140-41982,8,153.01600000000002,334.25600000000003,0.6000000000000001,25.57
CA-2014-LH17020140-41948,7,5.47,38.29,0.0,5.26
CA-2014-LH17155140-41774,1,79.38400000000001,79.38400000000001,0.2,7.36
CA-2014-LH17155140-41949,9,127.65400000000001,344.01800000000003,0.2,35.65
CA-2014-LH17155140-41983,4,102.819,132.809,0.1,8.92
CA-2014-LH17155140-41984,2,160.784,321.568,0.2,26.38
CA-2014-LM17065140-41858,9,4.26,38.34,0.0,4.33
CA-2014-LM17065140-41978,3,5.176,15.528,0.2,1.6
CA-2014-LP17080140-41955,16,174.22799999999998,524.616,0.4,83.28
CA-2014-LP17095140-41797,5,196.76000000000002,548.9600000000002,0.4,62.42
CA-2014-LP17095140-41891,12,142.59,310.86,0.0,28.889999999999997
CA-2014-LP17095140-41915,6,9.132,54.79200000000001,0.7,9.21
CA-2014-LP709523-41793,13,95.46000000000001,238.02,0.0,16.89
CA-2014-LR16915140-41642,2,57.23,114.46,0.0,14.24
CA-2014-LR16915140-41885,27,490.76000000000005,1804.248,0.6000000000000001,95.34
CA-2014-LR17035140-41909,7,137.509,547.997,1.1,63.44
CA-2014-LS16945140-41839,14,876.2080000000001,2331.84,1.5,125.7
CA-2014-LS16945140-41912,4,3.984,15.936000000000002,0.2,1.92
CA-2014-LS16975140-41851,3,3.087999999999999,9.263999999999998,0.8,1.82
CA-2014-LS17200140-41967,14,20.408,100.61600000000001,0.6000000000000001,24.419999999999998
CA-2014-LS17245140-41787,2,6.69,13.38,0.0,1.88
CA-2014-LS17245140-41806,7,24.784,173.48800000000003,0.2,36.05
CA-2014-LS694523-41760,5,109.65,193.53,0.0,43.28
CA-2014-LT17110140-41712,12,126.169,628.937,1.3,37.31
CA-2014-LT17110140-41963,2,9.24,18.48,0.2,8.76
CA-2014-LW16825140-41999,10,259.85400000000004,499.30300000000005,1.8,35.54
CA-2014-LW17125140-41949,10,318.33,1120.73,0.0,142.03
CA-2014-LW17215140-41900,5,46.48,232.40000000000003,0.2,38.42
CA-2014-LW17215140-41951,14,369.79200000000003,1030.4940000000001,0.2,115.53999999999999
CA-2014-MA17560140-41870,7,4.5200000000000005,14.896,1.2,4.029999999999999
CA-2014-MA17995140-41951,4,400.7840000000001,1603.1360000000002,0.2,109.67
CA-2014-MB17305140-41958,5,217.48299999999998,448.44599999999997,0.1,46.35
CA-2014-MB18085140-41769,2,9.568,19.136000000000003,0.2,1.06
CA-2014-MB18085140-41887,7,64.27,296.51,0.0,20.93
CA-2014-MC17275140-41661,2,6.48,12.96,0.0,1.69
CA-2014-MC17275140-41721,7,23.984,167.888,0.2,25.78
CA-2014-MC17425140-41837,3,3.184,9.552,0.6,1.42
CA-2014-MC17425140-41970,23,427.45,3236.41,0.0,341.26000000000005
CA-2014-MC17590140-41838,6,335.8,815.12,0.0,77.01
CA-2014-MC17590140-41895,2,20.24,40.48,0.0,4.95
CA-2014-MC17590140-41997,7,3.55,24.85,0.0,1.37
CA-2014-MC17605140-41964,12,3.25,39.0,0.0,2.35
CA-2014-MC17635140-41691,17,111.924,511.948,0.4,61.54
CA-2014-MC17845140-41951,8,113.588,358.548,0.8,19.0
CA-2014-MC17845140-41988,6,22.23,133.38,0.0,3.64
CA-2014-MC18100140-41920,12,7.78,93.36,0.0,6.76
CA-2014-MC18130140-41711,2,6.48,12.96,0.0,1.5
CA-2014-MC18130140-42000,15,531.7,1431.078,0.6000000000000001,101.51
CA-2014-MD17350140-41888,10,48.574999999999996,103.054,1.7,8.04
CA-2014-MD735023-41902,1,26.4,26.4,0.0,1.53
CA-2014-ME17320140-41728,17,257.45399999999995,1702.3799999999999,0.7,101.86
CA-2014-ME17320140-41734,6,59.260000000000005,177.78,0.0,35.08
CA-2014-ME17320140-41797,14,508.672,3528.4880000000003,0.4,253.03
CA-2014-MF17665140-41648,2,7.584,15.168,0.2,1.37
CA-2014-MF17665140-41843,16,36.26,122.34,0.0,9.23
CA-2014-MF17665140-41948,6,8.416,50.496,0.2,3.11
CA-2014-MG17650140-41968,3,1.4720000000000002,4.416,0.2,1.31
CA-2014-MG17650140-41986,18,118.57,732.17,0.0,50.72
CA-2014-MG17875140-41891,1,207.48,207.48,0.0,45.28
CA-2014-MG17890140-41703,1,16.99,16.99,0.0,1.61
CA-2014-MG17890140-41930,2,60.333,120.666,0.15,8.07
CA-2014-MG820523-41760,1,15.12,15.12,0.0,3.01
CA-2014-MH17440140-41678,4,60.37499999999999,241.5,0.3,33.38
CA-2014-MH17440140-41993,5,13.176000000000002,37.76800000000001,0.2,3.99
CA-2014-MH17455140-41969,3,64.784,194.35200000000003,0.2,16.89
CA-2014-MH17620140-41886,6,5.16,30.96,0.2,4.62
CA-2014-MH17620140-41909,2,3.407999999999999,6.815999999999998,0.8,2.01
CA-2014-MH17785140-41709,1,104.696,104.696,0.2,6.02
CA-2014-MJ17740140-41753,13,68.392,242.56,0.6000000000000001,23.24
CA-2014-MJ17740140-41815,8,1304.53,4823.09,0.2,543.12
CA-2014-MJ17740140-41828,4,29.47,58.94,0.0,3.9
CA-2014-MJ17740140-41951,2,13.840000000000002,27.680000000000003,0.2,4.77
CA-2014-MK17905140-41907,7,63.19599999999999,442.372,0.8,169.09
CA-2014-MK17905140-41934,17,285.43,1179.27,0.0,186.53
CA-2014-MK790523-41989,1,170.73,170.73,0.0,21.25
CA-2014-ML17395140-41888,8,14.5,116.0,0.0,10.42
CA-2014-ML17395140-41951,3,159.99,479.97,0.0,37.14
CA-2014-ML17410140-41912,1,36.24,36.24,0.0,1.63
CA-2014-ML17755140-41856,14,38.77,158.81,0.0,16.29
CA-2014-MM17260140-41901,5,336.13100000000003,692.5020000000001,0.1,36.18
CA-2014-MM17920140-41752,10,6.449999999999999,35.01,0.0,2.62
CA-2014-MM17920140-41977,3,320.96000000000004,611.94,0.0,74.25999999999999
CA-2014-MM18280140-41713,2,98.392,196.784,0.2,24.56
CA-2014-MN17935140-41775,4,3.808,15.232,0.2,1.75
CA-2014-MO17500140-41889,5,256.714,754.2120000000001,0.2,5.12
CA-2014-MO17500140-41917,7,8.536,59.752,0.2,23.93
CA-2014-MO17800140-41881,4,5.5,22.0,0.0,1.28
CA-2014-MP17470140-41650,14,3.928,54.992,0.2,6.41
CA-2014-MP17965140-41922,4,5.994,23.976,0.4,3.95
CA-2014-MP17965140-41989,6,649.77,1949.31,0.0,24.54
CA-2014-MP17965140-42003,7,10.458,40.896,1.4,2.41
CA-2014-MP18175140-41979,2,1.768,3.536,0.2,1.29
CA-2014-MS17365140-41674,2,45.24,90.48,0.0,3.09
CA-2014-MS17365140-41961,3,3.5920000000000005,10.776000000000002,0.2,1.84
CA-2014-MS17365140-41970,25,561.673,4104.174,0.15,384.25
CA-2014-MS17530140-41935,7,43.44,116.96,0.0,44.16
CA-2014-MS17710140-41786,11,151.646,477.142,0.9,78.67
CA-2014-MS17710140-41956,14,17.87,42.622,1.5999999999999999,4.7700000000000005
CA-2014-MS17770140-41875,29,413.534,1599.864,0.4,146.14
CA-2014-MS17830140-41917,2,119.68599999999998,239.372,0.3,40.55
CA-2014-MT17815140-41846,14,324.75,2503.47,0.0,104.64999999999999
CA-2014-MT17815140-42001,6,11.104000000000003,34.048,0.4,3.5300000000000002
CA-2014-MT18070140-41863,14,51.24,151.82,0.0,11.969999999999999
CA-2014-MV17485140-41725,6,11.559999999999999,34.68,0.2,8.77
CA-2014-MV17485140-41888,4,48.04,192.16,0.0,9.7
CA-2014-MV18190140-41808,12,178.543,482.006,0.15,142.01
CA-2014-MV18190140-41965,2,6.48,12.96,0.0,1.52
CA-2014-MV18190140-41975,9,95.992,863.928,0.2,177.24
CA-2014-MW18220140-42001,2,20.0,40.0,0.2,4.42
CA-2014-MY18295140-41714,12,108.884,550.8159999999999,1.1,40.470000000000006
CA-2014-MY18295140-41933,4,96.784,387.136,0.2,24.52
CA-2014-MY18295140-41934,4,1.98,7.92,0.0,1.52
CA-2014-MY18295140-41976,19,81.6104,812.68,0.52,54.29
CA-2014-MZ17335140-41922,3,86.19200000000001,170.976,0.4,21.650000000000002
CA-2014-MZ17515140-41802,15,4.196000000000001,22.16,2.2,4.5600000000000005
CA-2014-NB18655140-41758,7,127.11999999999999,385.288,0.4,58.93
CA-2014-NB18655140-41901,4,95.8595,383.438,0.45,34.64
CA-2014-NB18655140-41929,1,142.182,142.182,0.4,9.99
CA-2014-NC18340140-41968,11,38.664,123.656,0.2,27.22
CA-2014-NC18415140-41927,12,210.59199999999998,305.248,1.2000000000000002,31.959999999999997
CA-2014-ND18370140-41765,3,26.38,79.14,0.0,12.15
CA-2014-ND18370140-41963,7,13.32,53.49,0.0,4.16
CA-2014-NF18385140-41870,9,12.548,85.908,1.0,34.0
CA-2014-NF18475140-41844,4,2.853999999999999,11.415999999999997,0.8,1.1
CA-2014-NF838523-41818,6,358.02000000000004,402.36000000000007,0.0,142.73
CA-2014-NG835523-41674,1,6.12,6.12,0.0,1.87
CA-2014-NG843023-41930,6,336.51,728.76,0.0,70.74
CA-2014-NH18610140-41908,4,3.984,15.936000000000002,0.2,1.37
CA-2014-NK18490140-41839,22,34.440000000000005,313.84000000000003,0.6000000000000001,22.759999999999998
CA-2014-NK18490140-41930,5,3.632,18.16,0.2,3.23
CA-2014-NL18310140-41790,6,6.48,38.88,0.0,2.81
CA-2014-NM18520140-41646,8,12.876000000000001,48.99600000000001,0.8,3.5
CA-2014-NM18520140-41791,9,32.333999999999996,186.85199999999998,0.2,10.28
CA-2014-NM18520140-41934,3,7.64,22.92,0.0,1.34
CA-2014-NM18520140-41977,11,348.64,1761.8500000000001,0.0,246.72
CA-2014-NM18520140-41997,3,1.851,5.553000000000001,0.7,1.45
CA-2014-NP18670140-41839,1,55.992,55.992,0.2,5.57
CA-2014-NP18670140-41964,9,142.3,959.55,0.0,84.75
CA-2014-NP18685140-41905,2,31.984,63.968,0.2,7.44
CA-2014-NP18685140-41963,9,8.784,34.992000000000004,0.2,3.84
CA-2014-NP18700140-41864,8,369.744,1800.168,0.4,139.58
CA-2014-NP18700140-41949,4,119.93,479.72,0.0,56.25
CA-2014-NR18550140-41762,4,91.686,366.744,0.3,50.8
CA-2014-NR18550140-41930,2,436.96000000000004,436.96000000000004,0.0,122.66999999999999
CA-2014-NS18505140-41968,19,185.98399999999998,527.224,1.2000000000000002,116.92
CA-2014-NS18640140-41672,2,36.892,73.784,0.6,6.12
CA-2014-NS18640140-41985,19,317.752,1252.636,1.3,218.37
CA-2014-NS18640140-41986,16,22.55,107.07000000000001,0.0,8.469999999999999
CA-2014-NS18640140-41991,3,18.16,24.904,0.4,2.63
CA-2014-NW18400140-41947,10,60.591000000000015,184.14900000000003,1.4,40.8
CA-2014-NW840023-41692,5,183.14999999999998,334.10999999999996,0.0,60.62
CA-2014-NZ18565140-41831,6,7.476000000000002,44.85600000000001,0.7,7.98
CA-2014-NZ18565140-41894,8,14.980000000000004,59.948000000000015,0.8999999999999999,4.27
CA-2014-NZ18565140-41964,20,162.02200000000002,380.54600000000005,1.1,21.66
CA-2014-ON18715140-41710,4,31.72,63.44,0.0,9.46
CA-2014-ON18715140-41959,4,157.506,630.024,0.4,86.69
CA-2014-OT18730140-41801,11,350.75,1388.78,0.2,69.74000000000001
CA-2014-OT18730140-41849,14,266.944,1556.694,1.4,336.32
CA-2014-PB18805140-41928,24,46.814,219.12,0.2,13.41
CA-2014-PB19105140-41719,1,11.992,11.992,0.2,2.32
CA-2014-PB19150140-41744,5,76.76,383.8,0.2,60.59
CA-2014-PB19210140-41681,7,9.99,69.93,0.0,11.11
CA-2014-PB880523-41640,1,15.749999999999996,15.749999999999996,0.0,1.4
CA-2014-PC18745140-41954,10,45.596000000000004,225.82800000000003,0.2,56.37
CA-2014-PC18745140-41971,3,10.52,31.56,0.0,1.42
CA-2014-PF19165140-41821,10,192.97,1302.83,0.0,260.84000000000003
CA-2014-PF19165140-41953,3,159.99,479.97,0.0,17.47
CA-2014-PF19225140-41817,1,135.95,135.95,0.0,20.21
CA-2014-PF19225140-41947,18,413.28200000000004,1489.7240000000002,0.2,466.19
CA-2014-PF912023-41956,4,161.19,322.38,0.0,20.330000000000002
CA-2014-PG18820140-41707,3,3.2340000000000004,9.702000000000002,0.7,1.19
CA-2014-PG18820140-41738,4,4.48,17.92,0.0,2.04
CA-2014-PG18820140-41884,14,181.98000000000002,744.15,0.0,81.41
CA-2014-PG18820140-41941,13,110.46900000000001,314.39300000000003,1.3,39.48
CA-2014-PG18820140-41962,5,119.0,595.0,0.0,52.03
CA-2014-PG18895140-41661,6,1.26,7.56,0.0,1.64
CA-2014-PG18895140-41752,3,10.52,31.56,0.0,3.45
CA-2014-PJ18835140-41765,3,4.784000000000001,14.352000000000002,0.2,2.47
CA-2014-PJ18835140-41947,2,4.6240000000000006,9.248,0.2,1.76
CA-2014-PJ19015140-41841,5,17.99,89.94999999999999,0.0,11.32
CA-2014-PJ19015140-41891,1,146.04000000000002,146.04000000000002,0.2,10.22
CA-2014-PK18910140-41886,8,321.88800000000003,1422.2520000000004,1.1,191.99
CA-2014-PK19075140-41746,11,26.375999999999998,158.256,0.4,12.350000000000001
CA-2014-PK19075140-41868,3,3.62,10.86,0.0,1.57
CA-2014-PK19075140-41888,21,207.82,634.46,0.0,42.010000000000005
CA-2014-PK19075140-41988,17,141.71,479.05,0.2,38.94
CA-2014-PK19075140-41990,5,112.784,563.92,0.2,47.09
CA-2014-PM18940140-41983,7,150.98,1056.86,0.0,97.45
CA-2014-PM19135140-41921,6,10.024,60.144000000000005,0.2,7.61
CA-2014-PM19135140-41935,5,6.28,31.4,0.0,10.34
CA-2014-PN18775140-41897,4,6.48,25.92,0.0,1.7
CA-2014-PN18775140-41992,3,187.98,563.9399999999999,0.0,29.88
CA-2014-PO18850140-41901,1,3.0,3.0,0.2,1.41
CA-2014-PO19180140-41803,10,380.777,1321.467,0.5,224.65
CA-2014-PO19180140-41895,7,69.768,230.08800000000002,0.4,17.02
CA-2014-PO19180140-41957,2,9.77,19.54,0.0,1.98
CA-2014-PO918023-41774,4,8.04,32.16,0.0,3.81
CA-2014-PP18955140-41954,42,205.57000000000002,899.59,2.5,58.26
CA-2014-PS18760140-41708,13,101.12,435.85,0.0,15.63
CA-2014-PS18970140-41769,5,1.6,8.0,0.0,1.64
CA-2014-PS19045140-41951,2,6.45,12.9,0.0,1.8
CA-2014-PV18985140-41692,9,54.48,490.32,0.0,30.04
CA-2014-PV18985140-41805,11,36.84,53.7,0.0,11.41
CA-2014-PW19030140-41874,2,2.88,5.76,0.0,1.52
CA-2014-PW19030140-41927,9,211.97,1203.89,0.0,20.240000000000002
CA-2014-PW19030140-41976,8,14.48,115.84,0.0,10.51
CA-2014-PW19030140-41998,3,65.99,197.97,0.0,38.29
CA-2014-PW19240140-41905,3,2.624,7.872,0.2,1.48
CA-2014-QJ19255140-41740,4,3.3920000000000003,13.568,0.2,1.56
CA-2014-QJ19255140-41928,16,58.79,342.76,0.0,19.64
CA-2014-QJ19255140-41982,5,22.99,114.95,0.0,8.29
CA-2014-RA19885140-41838,2,38.94,77.88,0.0,4.31
CA-2014-RA19915140-41906,8,146.64,487.22,0.0,44.42
CA-2014-RA928523-41872,6,147.27,294.54,0.0,20.74
CA-2014-RB19360140-41731,22,140.01999999999998,560.78,0.0,149.73999999999998
CA-2014-RB19360140-41789,8,20.903,60.485,1.0999999999999999,7.140000000000001
CA-2014-RB19360140-41835,14,66.152,292.796,0.2,14.870000000000001
CA-2014-RB19465140-41708,5,39.95,199.75,0.0,6.96
CA-2014-RB19465140-41765,7,82.472,270.728,0.4,17.21
CA-2014-RB19465140-41780,9,213.696,1064.624,0.2,56.39
CA-2014-RB19465140-41825,11,88.232,274.856,0.4,38.99
CA-2014-RB19465140-41881,13,41.82,162.388,1.2000000000000002,19.169999999999998
CA-2014-RB19570140-41758,2,15.172,30.344,0.6,2.27
CA-2014-RB19645140-41721,2,29.29,58.58,0.0,6.29
CA-2014-RC19825140-41654,1,181.797,181.797,0.3,40.89
CA-2014-RC19825140-41797,4,82.056,328.224,0.2,29.26
CA-2014-RC19825140-41811,17,158.238,409.76,0.4,91.53
CA-2014-RC19825140-41948,3,3.58,10.74,0.0,1.77
CA-2014-RC19825140-42000,2,5.664000000000001,11.328,0.2,2.49
CA-2014-RC19960140-41894,2,49.784,99.568,0.2,6.69
CA-2014-RD19480140-41703,3,42.79999999999999,128.39999999999998,0.0,9.95
CA-2014-RD19480140-41975,3,5.77,17.31,0.0,1.39
CA-2014-RD19585140-41966,3,16.48,49.44,0.0,3.98
CA-2014-RD19660140-41719,4,174.29,697.16,0.0,58.59
CA-2014-RD19660140-41905,5,3.3040000000000007,16.520000000000003,0.2,2.25
CA-2014-RD19720140-41770,2,5.98,11.96,0.0,2.0
CA-2014-RD19720140-41965,6,76.40800000000002,141.57600000000002,0.6000000000000001,16.97
CA-2014-RD19720140-41977,16,211.381,545.01,0.35,84.0
CA-2014-RD19810140-41683,3,48.94,146.82,0.0,8.08
CA-2014-RD19810140-41798,5,6.480000000000001,32.400000000000006,0.0,9.06
CA-2014-RD19810140-41885,13,32.988,168.168,1.0,14.0
CA-2014-RD19810140-42001,6,2.8640000000000003,17.184,0.2,3.14
CA-2014-RD19900140-41814,15,173.902,997.9340000000001,0.2,119.24
CA-2014-RD19900140-41907,3,42.65,127.95,0.0,8.39
CA-2014-RD19900140-41960,5,5.68,28.4,0.0,4.01
CA-2014-RE19450140-41835,9,3.29,29.61,0.0,1.21
CA-2014-RF19345140-41703,4,2.52,10.08,0.2,1.98
CA-2014-RF19345140-41972,18,663.73,2673.69,0.0,349.32
CA-2014-RF19345140-41979,3,3.984,11.952000000000002,0.2,1.42
CA-2014-RF19735140-41819,3,119.99200000000002,359.97600000000006,0.2,54.73
CA-2014-RF19735140-41878,8,34.39,165.13,0.0,8.83
CA-2014-RF19840140-41748,8,58.37,233.48,0.0,11.14
CA-2014-RF19840140-41865,11,20.380000000000003,125.91999999999999,0.0,27.37
CA-2014-RF19840140-41986,9,82.78,440.15999999999997,0.0,48.72
CA-2014-RH19510140-41709,6,1128.15,3384.4500000000003,0.2,85.4
CA-2014-RH19510140-41836,5,8.88,44.400000000000006,0.0,5.54
CA-2014-RH19510140-41902,19,418.74,2545.12,0.0,690.29
CA-2014-RH19555140-41850,8,150.084,732.156,0.8999999999999999,64.77
CA-2014-RH19600140-41835,2,14.5,29.0,0.0,1.95
CA-2014-RL19615140-41789,10,200.54000000000002,1002.7,0.0,85.02
CA-2014-RL19615140-41885,10,477.732,1427.308,0.7,145.73999999999998
CA-2014-RM19375140-41828,5,43.13,215.65,0.0,20.34
CA-2014-RO19780140-41954,1,29.74,29.74,0.0,8.14
CA-2014-RP19270140-41873,10,3.344,33.44,0.2,6.12
CA-2014-RP19390140-41871,13,167.90400000000002,448.79200000000003,0.6000000000000001,43.14
CA-2014-RP19855140-41887,3,178.47,535.41,0.0,54.57
CA-2014-RR19315140-41958,2,3.69,7.38,0.0,1.28
CA-2014-RR19525140-41698,6,6.080000000000001,36.48,0.0,4.66
CA-2014-RR19525140-41846,5,48.776,243.88,0.2,20.65
CA-2014-RR952523-41800,12,255.05999999999997,566.22,0.0,47.16
CA-2014-RS19870140-41798,6,1.608,9.648,0.2,1.15
CA-2014-RW19630140-41704,4,62.775999999999996,162.344,0.4,10.709999999999999
CA-2014-RW19630140-41851,2,357.82,715.64,0.0,113.49
CA-2014-RW19630140-41971,10,37.39,186.95,0.0,58.22
CA-2014-RW19630140-41987,6,281.616,1120.368,0.4,69.55
CA-2014-RW19690140-41790,2,1.6410000000000002,3.2820000000000005,0.7,1.47
CA-2014-RW963023-41970,1,14.01,14.01,0.0,2.26
CA-2014-SA20830140-41996,15,28.875999999999998,65.944,1.1,5.83
CA-2014-SB20290140-41962,6,17.328,103.968,0.2,16.2
CA-2014-SC1077023-41728,1,54.66,54.66,0.0,15.98
CA-2014-SC20050140-41670,6,120.932,166.292,0.2,15.75
CA-2014-SC20050140-41804,3,125.99,377.97,0.0,36.13
CA-2014-SC20050140-41968,11,91.808,392.83200000000005,0.6000000000000001,24.89
CA-2014-SC20095140-41776,13,73.78999999999999,310.55999999999995,0.0,17.009999999999998
CA-2014-SC20095140-41846,23,207.376,686.244,0.4,47.92
CA-2014-SC20230140-41797,4,26.38,105.52,0.0,11.97
CA-2014-SC20230140-41829,12,111.832,911.2560000000001,0.4,59.730000000000004
CA-2014-SC20305140-41998,14,11.96,83.72,0.0,7.04
CA-2014-SC20680140-41849,9,57.88,130.36,0.0,15.27
CA-2014-SC20680140-41968,3,27.42,82.26,0.0,3.2
CA-2014-SC20680140-41991,3,15.51,46.53,0.0,2.83
CA-2014-SC20695140-41828,7,6.5120000000000005,45.584,0.2,4.11
CA-2014-SC20695140-41893,7,74.24,519.68,0.2,69.86
CA-2014-SC20695140-41895,3,22.84,68.52,0.0,2.9
CA-2014-SC20725140-41669,20,62.172,381.804,0.2,44.25
CA-2014-SC20725140-41803,29,83.65,487.5,0.0,111.47
CA-2014-SC20770140-41803,4,213.74,224.9,0.0,50.83
CA-2014-SC20770140-41809,7,156.937,465.074,1.1,59.92
CA-2014-SC20770140-41959,3,33.13,99.39,0.0,8.6
CA-2014-SC20800140-41994,3,22.100000000000005,66.30000000000001,0.0,3.75
CA-2014-SC20845140-41955,6,2.352,14.111999999999998,0.2,1.73
CA-2014-SD20485140-41902,9,13.55,53.370000000000005,0.0,3.55
CA-2014-SE20110140-41672,20,1757.2100000000003,8805.04,0.0,26.599999999999998
CA-2014-SE20110140-41802,19,141.156,458.574,0.2,27.26
CA-2014-SF20065140-41990,3,11.648,34.944,0.2,8.81
CA-2014-SF20200140-41737,2,1.82,3.64,0.0,1.13
CA-2014-SF20200140-41895,10,12.356,42.244,0.2,4.93
CA-2014-SF20200140-41947,3,2.94,8.82,0.0,1.9
CA-2014-SF20965140-41944,5,280.78400000000005,1403.9200000000003,0.2,79.1
CA-2014-SG1008023-41726,1,56.46,56.46,0.0,7.68
CA-2014-SG20470140-41874,8,3.2940000000000005,26.352000000000004,0.7,1.7
CA-2014-SG20890140-41853,2,9.824,19.648,0.2,2.13
CA-2014-SH19975140-41781,3,1.2659999999999998,3.797999999999999,0.8,1.41
CA-2014-SH19975140-41905,11,21.584000000000003,104.71200000000002,0.4,7.52
CA-2014-SH19975140-41954,4,36.983999999999995,70.216,0.4,5.65
CA-2014-SH19975140-42000,2,9.36,18.72,0.2,1.45
CA-2014-SH20395140-41989,3,0.7380000000000001,2.2140000000000004,0.7,1.6800000000000002
CA-2014-SJ1012523-41858,2,23.82,23.82,0.0,4.22
CA-2014-SJ20125140-41707,17,55.36,183.168,1.2,8.9
CA-2014-SJ20125140-41714,16,45.68,365.44,0.0,40.06
CA-2014-SJ20125140-41900,4,109.73600000000002,219.47200000000004,0.4,12.69
CA-2014-SJ20125140-41984,12,6.69,80.28,0.0,8.9
CA-2014-SJ20215140-41913,2,0.9819999999999998,1.9639999999999995,0.8,1.56
CA-2014-SJ20500140-41964,3,42.79999999999999,128.39999999999998,0.0,3.4
CA-2014-SJ20500140-41975,10,202.66,840.0,0.0,165.72
CA-2014-SK19990140-41972,2,3.58,7.16,0.0,1.33
CA-2014-SL20155140-41984,1,6.48,6.48,0.0,1.89
CA-2014-SM20905140-41763,20,313.58700000000005,1043.0410000000002,1.7,163.95
CA-2014-SM20950140-41671,4,26.38,105.52,0.0,8.11
CA-2014-SM20950140-41905,7,9.776000000000002,68.43200000000002,0.2,3.15
CA-2014-SN20560140-41817,14,91.77,547.97,0.0,81.71000000000001
CA-2014-SN20710140-41909,15,70.46,366.78,0.0,32.28
CA-2014-SN20710140-41962,12,79.95,329.972,0.9,49.160000000000004
CA-2014-SP20545140-41713,2,8.37,16.74,0.0,1.74
CA-2014-SP20545140-41725,5,91.99,459.95,0.0,49.75
CA-2014-SP20620140-41982,15,247.70400000000004,1475.5840000000003,0.2,59.440000000000005
CA-2014-SP20650140-41713,6,6.984000000000001,41.904,0.2,6.04
CA-2014-SP20650140-41866,9,309.534,787.044,1.0,62.04
CA-2014-SP20650140-41956,6,3.792,22.752,0.6,6.93
CA-2014-SP20650140-41983,8,34.24,273.92,0.2,13.43
CA-2014-SP20920140-41743,3,2.04,6.12,0.0,1.23
CA-2014-SP20920140-41943,2,1.81,3.62,0.0,1.15
CA-2014-SP20920140-41956,26,663.9979999999999,3588.0959999999995,1.3,248.88
CA-2014-SR20740140-41733,3,3.424000000000001,10.272000000000002,0.2,3.94
CA-2014-SR20740140-41936,10,37.94,379.4,0.0,31.3
CA-2014-SS1041023-41995,18,224.85000000000002,1797.99,0.0,241.97000000000003
CA-2014-SS20140140-41999,4,5.28,21.12,0.0,1.55
CA-2014-SS20590140-41769,2,46.99,93.98,0.0,9.87
CA-2014-SS20590140-41804,3,6.3,18.9,0.0,1.2
CA-2014-SS20590140-41885,3,5.9399999999999995,10.07,0.0,3.37
CA-2014-SS20590140-41937,1,199.99,199.99,0.0,35.77
